codigo,tramo_codigo,tipo_incidencia,descripcion,fecha_reporte,activo
INC_0242,TRM_243_274_0242,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo RN-9 Salcajá (Joyabaj - Chahal) - Ref 243. Tomar precauciones o vías alternas.,2026-07-06 01:30:00,true
INC_0243,TRM_244_275_0243,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo Ruta Nacional RN-1 (Nebaj - Fray Bartolomé de Las Casas) - Ref 244. Tomar precauciones o vías alternas.,2026-07-06 18:30:00,true
INC_0244,TRM_245_276_0244,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo RN-11 Panajachel (San Andrés Sajcabajá - Santa Catalina La Tinta) - Ref 245. Tomar precauciones o vías alternas.,2026-07-06 15:30:00,true
INC_0245,TRM_246_277_0245,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo RN-15 Sacapulas (Uspantán - Raxruhá) - Ref 246. Tomar precauciones o vías alternas.,2026-07-06 04:30:00,false
INC_0246,TRM_247_278_0246,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo RN-11 Panajachel (Sacapulas - Flores) - Ref 247. Tomar precauciones o vías alternas.,2026-07-06 07:30:00,false
INC_0247,TRM_248_279_0247,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo RN-11 Panajachel (San Bartolomé Jocotenango - San José) - Ref 248. Tomar precauciones o vías alternas.,2026-07-06 23:30:00,false
INC_0248,TRM_249_280_0248,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo RN-11 Panajachel (Canillá - San Benito) - Ref 249. Tomar precauciones o vías alternas.,2026-07-06 12:30:00,false
INC_0249,TRM_250_281_0249,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo Ruta Nacional RN-1 (Chicamán - San Andrés) - Ref 250. Tomar precauciones o vías alternas.,2026-07-06 09:30:00,false
INC_0250,TRM_251_282_0250,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo CA-1 Occidente (Ixcán - La Libertad) - Ref 251. Tomar precauciones o vías alternas.,2026-07-06 23:30:00,true
INC_0251,TRM_252_283_0251,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo RN-11 Panajachel (Pachalum - San Francisco) - Ref 252. Tomar precauciones o vías alternas.,2026-07-06 23:30:00,false
INC_0252,TRM_253_284_0252,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo RN-7 Cobán-Quiché (Salamá - Santa Ana) - Ref 253. Tomar precauciones o vías alternas.,2026-07-06 07:30:00,true
INC_0253,TRM_254_285_0253,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo Ruta Nacional RN-1 (San Miguel Chicaj - Dolores) - Ref 254. Tomar precauciones o vías alternas.,2026-07-06 19:30:00,true
INC_0254,TRM_255_286_0254,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo RN-15 Sacapulas (Rabinal - San Luis) - Ref 255. Tomar precauciones o vías alternas.,2026-07-06 14:30:00,false
INC_0255,TRM_256_287_0255,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo RN-11 Panajachel (Cubulco - Sayaxché) - Ref 256. Tomar precauciones o vías alternas.,2026-07-06 13:30:00,true
INC_0256,TRM_257_288_0256,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo RN-15 Sacapulas (Granados - Melchor de Mencos) - Ref 257. Tomar precauciones o vías alternas.,2026-07-06 16:30:00,false
INC_0257,TRM_258_289_0257,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo RN-9 Salcajá (El Chol - Poptún) - Ref 258. Tomar precauciones o vías alternas.,2026-07-06 09:30:00,true
INC_0258,TRM_259_290_0258,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo RN-9 Salcajá (San Jerónimo - Las Cruces) - Ref 259. Tomar precauciones o vías alternas.,2026-07-06 02:30:00,true
INC_0259,TRM_260_291_0259,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo RN-7 Cobán-Quiché (Purulhá - El Chal) - Ref 260. Tomar precauciones o vías alternas.,2026-07-06 16:30:00,false
INC_0260,TRM_261_292_0260,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo CA-1 Occidente (Cobán - Puerto Barrios) - Ref 261. Tomar precauciones o vías alternas.,2026-07-06 01:30:00,false
INC_0261,TRM_262_293_0261,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo RN-15 Sacapulas (Santa Cruz Verapaz - Lívingston) - Ref 262. Tomar precauciones o vías alternas.,2026-07-06 16:30:00,false
INC_0262,TRM_263_294_0262,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo CA-1 Occidente (San Cristóbal Verapaz - El Estor) - Ref 263. Tomar precauciones o vías alternas.,2026-07-06 10:30:00,true
INC_0263,TRM_264_295_0263,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo RN-7 Cobán-Quiché (Tactic - Morales) - Ref 264. Tomar precauciones o vías alternas.,2026-07-06 09:30:00,true
INC_0264,TRM_265_296_0264,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo RN-11 Panajachel (Tamahú - Los Amates) - Ref 265. Tomar precauciones o vías alternas.,2026-07-06 02:30:00,false
INC_0265,TRM_266_297_0265,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo RN-7 Cobán-Quiché (Tucurú - Zacapa) - Ref 266. Tomar precauciones o vías alternas.,2026-07-06 19:30:00,true
INC_0266,TRM_267_298_0266,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo RN-15 Sacapulas (Panzós - Estanzuela) - Ref 267. Tomar precauciones o vías alternas.,2026-07-06 06:30:00,false
INC_0267,TRM_268_299_0267,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo CA-1 Occidente (Senahú - Río Hondo) - Ref 268. Tomar precauciones o vías alternas.,2026-07-06 09:30:00,false
INC_0268,TRM_269_300_0268,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo RN-15 Sacapulas (San Pedro Carchá - Gualán) - Ref 269. Tomar precauciones o vías alternas.,2026-07-06 15:30:00,true
INC_0269,TRM_270_301_0269,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo RN-15 Sacapulas (San Juan Chamelco - Teculután) - Ref 270. Tomar precauciones o vías alternas.,2026-07-06 14:30:00,true
INC_0270,TRM_271_302_0270,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo RN-15 Sacapulas (Lanquín - Usumatlán) - Ref 271. Tomar precauciones o vías alternas.,2026-07-06 14:30:00,false
INC_0271,TRM_272_303_0271,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo RN-15 Sacapulas (Cahabón - Cabañas) - Ref 272. Tomar precauciones o vías alternas.,2026-07-06 18:30:00,true
INC_0272,TRM_273_304_0272,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo RN-15 Sacapulas (Chisec - San Diego) - Ref 273. Tomar precauciones o vías alternas.,2026-07-06 19:30:00,true
INC_0273,TRM_274_305_0273,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo RN-7 Cobán-Quiché (Chahal - La Unión) - Ref 274. Tomar precauciones o vías alternas.,2026-07-06 04:30:00,false
INC_0274,TRM_275_306_0274,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo RN-7 Cobán-Quiché (Fray Bartolomé de Las Casas - Huité) - Ref 275. Tomar precauciones o vías alternas.,2026-07-06 02:30:00,false
INC_0275,TRM_276_307_0275,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo RN-9 Salcajá (Santa Catalina La Tinta - San Jorge) - Ref 276. Tomar precauciones o vías alternas.,2026-07-06 03:30:00,true
INC_0276,TRM_277_308_0276,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo RN-7 Cobán-Quiché (Raxruhá - Chiquimula) - Ref 277. Tomar precauciones o vías alternas.,2026-07-06 03:30:00,false
INC_0277,TRM_278_309_0277,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo RN-9 Salcajá (Flores - San José La Arada) - Ref 278. Tomar precauciones o vías alternas.,2026-07-06 02:30:00,false
INC_0278,TRM_279_310_0278,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo CA-1 Occidente (San José - San Juan Ermita) - Ref 279. Tomar precauciones o vías alternas.,2026-07-06 14:30:00,true
INC_0279,TRM_280_311_0279,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo Ruta Nacional RN-1 (San Benito - Jocotán) - Ref 280. Tomar precauciones o vías alternas.,2026-07-06 08:30:00,true
INC_0280,TRM_281_312_0280,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo RN-15 Sacapulas (San Andrés - Camotán) - Ref 281. Tomar precauciones o vías alternas.,2026-07-06 23:30:00,false
INC_0281,TRM_282_313_0281,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo CA-1 Occidente (La Libertad - Olopa) - Ref 282. Tomar precauciones o vías alternas.,2026-07-06 20:30:00,false
INC_0282,TRM_283_314_0282,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo CA-1 Occidente (San Francisco - Esquipulas) - Ref 283. Tomar precauciones o vías alternas.,2026-07-06 14:30:00,false
INC_0283,TRM_284_315_0283,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo RN-15 Sacapulas (Santa Ana - Concepción Las Minas) - Ref 284. Tomar precauciones o vías alternas.,2026-07-06 11:30:00,true
INC_0284,TRM_285_316_0284,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo Ruta Nacional RN-1 (Dolores - Quezaltepeque) - Ref 285. Tomar precauciones o vías alternas.,2026-07-06 02:30:00,true
INC_0285,TRM_286_317_0285,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo RN-9 Salcajá (San Luis - San Jacinto) - Ref 286. Tomar precauciones o vías alternas.,2026-07-06 15:30:00,false
INC_0286,TRM_287_318_0286,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo RN-7 Cobán-Quiché (Sayaxché - Ipala) - Ref 287. Tomar precauciones o vías alternas.,2026-07-06 21:30:00,false
INC_0287,TRM_288_319_0287,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo RN-11 Panajachel (Melchor de Mencos - Jalapa) - Ref 288. Tomar precauciones o vías alternas.,2026-07-06 23:30:00,true
INC_0288,TRM_289_320_0288,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo RN-15 Sacapulas (Poptún - San Pedro Pinula) - Ref 289. Tomar precauciones o vías alternas.,2026-07-06 22:30:00,true
INC_0289,TRM_290_321_0289,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo RN-15 Sacapulas (Las Cruces - San Luis Jilotepeque) - Ref 290. Tomar precauciones o vías alternas.,2026-07-06 04:30:00,false
INC_0290,TRM_291_322_0290,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo Ruta Nacional RN-1 (El Chal - San Manuel Chaparrón) - Ref 291. Tomar precauciones o vías alternas.,2026-07-06 20:30:00,true
INC_0291,TRM_292_323_0291,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo Ruta Nacional RN-1 (Puerto Barrios - San Carlos Alzatate) - Ref 292. Tomar precauciones o vías alternas.,2026-07-06 01:30:00,false
INC_0292,TRM_293_324_0292,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo CA-1 Occidente (Lívingston - Monjas) - Ref 293. Tomar precauciones o vías alternas.,2026-07-06 15:30:00,false
INC_0293,TRM_294_325_0293,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo CA-1 Occidente (El Estor - Mataquescuintla) - Ref 294. Tomar precauciones o vías alternas.,2026-07-06 03:30:00,false
INC_0294,TRM_295_326_0294,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo RN-15 Sacapulas (Morales - Jutiapa) - Ref 295. Tomar precauciones o vías alternas.,2026-07-06 02:30:00,false
INC_0295,TRM_296_327_0295,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo RN-9 Salcajá (Los Amates - El Progreso) - Ref 296. Tomar precauciones o vías alternas.,2026-07-06 11:30:00,false
INC_0296,TRM_297_328_0296,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo RN-9 Salcajá (Zacapa - Santa Catarina Mita) - Ref 297. Tomar precauciones o vías alternas.,2026-07-06 04:30:00,false
INC_0297,TRM_298_329_0297,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo CA-1 Occidente (Estanzuela - Agua Blanca) - Ref 298. Tomar precauciones o vías alternas.,2026-07-06 13:30:00,true
INC_0298,TRM_299_330_0298,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo RN-7 Cobán-Quiché (Río Hondo - Asunción Mita) - Ref 299. Tomar precauciones o vías alternas.,2026-07-06 16:30:00,true
INC_0299,TRM_300_331_0299,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo RN-11 Panajachel (Gualán - Yupiltepeque) - Ref 300. Tomar precauciones o vías alternas.,2026-07-06 13:30:00,true
INC_0300,TRM_301_332_0300,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo RN-11 Panajachel (Teculután - Atescatempa) - Ref 301. Tomar precauciones o vías alternas.,2026-07-06 12:30:00,false
INC_0301,TRM_302_333_0301,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo RN-7 Cobán-Quiché (Usumatlán - Jerez) - Ref 302. Tomar precauciones o vías alternas.,2026-07-06 04:30:00,true
INC_0302,TRM_303_334_0302,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo RN-11 Panajachel (Cabañas - El Adelanto) - Ref 303. Tomar precauciones o vías alternas.,2026-07-06 02:30:00,true
INC_0303,TRM_304_335_0303,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo Ruta Nacional RN-1 (San Diego - Zapotitlán) - Ref 304. Tomar precauciones o vías alternas.,2026-07-06 21:30:00,true
INC_0304,TRM_305_336_0304,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo CA-1 Occidente (La Unión - Comapa) - Ref 305. Tomar precauciones o vías alternas.,2026-07-06 17:30:00,true
INC_0305,TRM_306_337_0305,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo CA-1 Occidente (Huité - Jalpatagua) - Ref 306. Tomar precauciones o vías alternas.,2026-07-06 10:30:00,false
INC_0306,TRM_307_338_0306,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo RN-7 Cobán-Quiché (San Jorge - Conguaco) - Ref 307. Tomar precauciones o vías alternas.,2026-07-06 22:30:00,true
INC_0307,TRM_308_339_0307,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo CA-1 Occidente (Chiquimula - Moyuta) - Ref 308. Tomar precauciones o vías alternas.,2026-07-06 18:30:00,true
INC_0308,TRM_309_340_0308,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo RN-15 Sacapulas (San José La Arada - Pasaco) - Ref 309. Tomar precauciones o vías alternas.,2026-07-06 08:30:00,true
INC_0309,TRM_310_341_0309,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo RN-7 Cobán-Quiché (San Juan Ermita - San José Acatempa) - Ref 310. Tomar precauciones o vías alternas.,2026-07-06 18:30:00,true
INC_0310,TRM_311_342_0310,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo RN-9 Salcajá (Jocotán - Quesada) - Ref 311. Tomar precauciones o vías alternas.,2026-07-06 15:30:00,false
INC_0311,TRM_312_1_0311,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo RN-11 Panajachel (Camotán - Lago De Amatitlan) - Ref 312. Tomar precauciones o vías alternas.,2026-07-06 13:30:00,true
INC_0312,TRM_313_2_0312,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo RN-7 Cobán-Quiché (Olopa - Guatemala) - Ref 313. Tomar precauciones o vías alternas.,2026-07-06 11:30:00,false
INC_0313,TRM_314_3_0313,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo RN-9 Salcajá (Esquipulas - Santa Catarina Pinula) - Ref 314. Tomar precauciones o vías alternas.,2026-07-06 08:30:00,true
INC_0314,TRM_315_4_0314,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo RN-7 Cobán-Quiché (Concepción Las Minas - San José Pinula) - Ref 315. Tomar precauciones o vías alternas.,2026-07-06 07:30:00,true
INC_0315,TRM_316_5_0315,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo CA-1 Occidente (Quezaltepeque - San José del Golfo) - Ref 316. Tomar precauciones o vías alternas.,2026-07-06 04:30:00,true
INC_0316,TRM_317_6_0316,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo Ruta Nacional RN-1 (San Jacinto - Palencia) - Ref 317. Tomar precauciones o vías alternas.,2026-07-06 16:30:00,false
INC_0317,TRM_318_7_0317,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo CA-1 Occidente (Ipala - Chinautla) - Ref 318. Tomar precauciones o vías alternas.,2026-07-06 21:30:00,false
INC_0318,TRM_319_8_0318,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo Ruta Nacional RN-1 (Jalapa - San Pedro Ayampuc) - Ref 319. Tomar precauciones o vías alternas.,2026-07-06 21:30:00,false
INC_0319,TRM_320_9_0319,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo RN-9 Salcajá (San Pedro Pinula - Mixco) - Ref 320. Tomar precauciones o vías alternas.,2026-07-06 05:30:00,false
INC_0320,TRM_321_10_0320,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo RN-9 Salcajá (San Luis Jilotepeque - San Pedro Sacatepéquez) - Ref 321. Tomar precauciones o vías alternas.,2026-07-06 12:30:00,true
INC_0321,TRM_322_11_0321,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo RN-7 Cobán-Quiché (San Manuel Chaparrón - San Juan Sacatepéquez) - Ref 322. Tomar precauciones o vías alternas.,2026-07-06 01:30:00,true
INC_0322,TRM_323_12_0322,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo Ruta Nacional RN-1 (San Carlos Alzatate - San Raimundo) - Ref 323. Tomar precauciones o vías alternas.,2026-07-06 06:30:00,false
INC_0323,TRM_324_13_0323,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo CA-1 Occidente (Monjas - Chuarrancho) - Ref 324. Tomar precauciones o vías alternas.,2026-07-06 19:30:00,true
INC_0324,TRM_325_14_0324,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo Ruta Nacional RN-1 (Mataquescuintla - Fraijanes) - Ref 325. Tomar precauciones o vías alternas.,2026-07-06 02:30:00,true
INC_0325,TRM_326_15_0325,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo RN-15 Sacapulas (Jutiapa - Amatitlán) - Ref 326. Tomar precauciones o vías alternas.,2026-07-06 21:30:00,false
INC_0326,TRM_327_16_0326,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo RN-7 Cobán-Quiché (El Progreso - Villa Nueva) - Ref 327. Tomar precauciones o vías alternas.,2026-07-06 15:30:00,false
INC_0327,TRM_328_17_0327,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo RN-9 Salcajá (Santa Catarina Mita - Villa Canales) - Ref 328. Tomar precauciones o vías alternas.,2026-07-06 10:30:00,false
INC_0328,TRM_329_18_0328,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo RN-15 Sacapulas (Agua Blanca - Petapa) - Ref 329. Tomar precauciones o vías alternas.,2026-07-06 13:30:00,true
INC_0329,TRM_330_19_0329,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo RN-15 Sacapulas (Asunción Mita - Guastatoya) - Ref 330. Tomar precauciones o vías alternas.,2026-07-06 10:30:00,false
INC_0330,TRM_331_20_0330,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo CA-1 Occidente (Yupiltepeque - Morazán) - Ref 331. Tomar precauciones o vías alternas.,2026-07-06 20:30:00,false
INC_0331,TRM_332_21_0331,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo RN-9 Salcajá (Atescatempa - San Agustín Acasaguastlán) - Ref 332. Tomar precauciones o vías alternas.,2026-07-06 23:30:00,true
INC_0332,TRM_333_22_0332,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo RN-7 Cobán-Quiché (Jerez - San Cristóbal Acasaguastlán) - Ref 333. Tomar precauciones o vías alternas.,2026-07-06 05:30:00,false
INC_0333,TRM_334_23_0333,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo RN-15 Sacapulas (El Adelanto - El Jícaro) - Ref 334. Tomar precauciones o vías alternas.,2026-07-06 01:30:00,true
INC_0334,TRM_335_24_0334,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo CA-1 Occidente (Zapotitlán - Sanarate) - Ref 335. Tomar precauciones o vías alternas.,2026-07-06 20:30:00,true
INC_0335,TRM_336_25_0335,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo RN-7 Cobán-Quiché (Comapa - Sansare) - Ref 336. Tomar precauciones o vías alternas.,2026-07-06 11:30:00,false
INC_0336,TRM_337_26_0336,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo RN-7 Cobán-Quiché (Jalpatagua - San Antonio La Paz) - Ref 337. Tomar precauciones o vías alternas.,2026-07-06 14:30:00,false
INC_0337,TRM_338_27_0337,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo CA-1 Occidente (Conguaco - Antigua Guatemala) - Ref 338. Tomar precauciones o vías alternas.,2026-07-06 11:30:00,false
INC_0338,TRM_339_28_0338,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo RN-15 Sacapulas (Moyuta - Jocotenango) - Ref 339. Tomar precauciones o vías alternas.,2026-07-06 14:30:00,false
INC_0339,TRM_340_29_0339,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo Ruta Nacional RN-1 (Pasaco - Pastores) - Ref 340. Tomar precauciones o vías alternas.,2026-07-06 06:30:00,true
INC_0340,TRM_341_30_0340,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo RN-11 Panajachel (San José Acatempa - Sumpango) - Ref 341. Tomar precauciones o vías alternas.,2026-07-06 05:30:00,false
INC_0341,TRM_342_31_0341,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo RN-15 Sacapulas (Quesada - Santo Domingo Xenacoj) - Ref 342. Tomar precauciones o vías alternas.,2026-07-06 19:30:00,true
INC_0342,TRM_1_32_0342,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo RN-7 Cobán-Quiché (Lago De Amatitlan - Santiago Sacatepéquez) - Ref 343. Tomar precauciones o vías alternas.,2026-07-06 04:30:00,false
INC_0343,TRM_2_33_0343,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo RN-11 Panajachel (Guatemala - San Bartolomé Milpas Altas) - Ref 344. Tomar precauciones o vías alternas.,2026-07-06 03:30:00,false
INC_0344,TRM_3_34_0344,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo CA-1 Occidente (Santa Catarina Pinula - San Lucas Sacatepéquez) - Ref 345. Tomar precauciones o vías alternas.,2026-07-06 03:30:00,false
INC_0345,TRM_4_35_0345,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo RN-9 Salcajá (San José Pinula - Santa Lucía Milpas Altas) - Ref 346. Tomar precauciones o vías alternas.,2026-07-06 10:30:00,false
INC_0346,TRM_5_36_0346,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo CA-1 Occidente (San José del Golfo - Magdalena Milpas Altas) - Ref 347. Tomar precauciones o vías alternas.,2026-07-06 05:30:00,false
INC_0347,TRM_6_37_0347,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo CA-1 Occidente (Palencia - Santa María de Jesús) - Ref 348. Tomar precauciones o vías alternas.,2026-07-06 01:30:00,true
INC_0348,TRM_7_38_0348,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo RN-9 Salcajá (Chinautla - Ciudad Vieja) - Ref 349. Tomar precauciones o vías alternas.,2026-07-06 17:30:00,false
INC_0349,TRM_8_39_0349,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo Ruta Nacional RN-1 (San Pedro Ayampuc - San Miguel Dueñas) - Ref 350. Tomar precauciones o vías alternas.,2026-07-06 08:30:00,false
INC_0350,TRM_9_40_0350,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo RN-11 Panajachel (Mixco - Alotenango) - Ref 351. Tomar precauciones o vías alternas.,2026-07-06 03:30:00,false
INC_0351,TRM_10_41_0351,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo CA-1 Occidente (San Pedro Sacatepéquez - San Antonio Aguas Calientes) - Ref 352. Tomar precauciones o vías alternas.,2026-07-06 18:30:00,false
INC_0352,TRM_11_42_0352,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo RN-11 Panajachel (San Juan Sacatepéquez - Santa Catarina Barahona) - Ref 353. Tomar precauciones o vías alternas.,2026-07-06 14:30:00,true
INC_0353,TRM_12_43_0353,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo RN-7 Cobán-Quiché (San Raimundo - Chimaltenango) - Ref 354. Tomar precauciones o vías alternas.,2026-07-06 20:30:00,true
INC_0354,TRM_13_44_0354,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo RN-11 Panajachel (Chuarrancho - San José Poaquil) - Ref 355. Tomar precauciones o vías alternas.,2026-07-06 13:30:00,true
INC_0355,TRM_14_45_0355,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo RN-7 Cobán-Quiché (Fraijanes - San Martín Jilotepeque) - Ref 356. Tomar precauciones o vías alternas.,2026-07-06 23:30:00,false
INC_0356,TRM_15_46_0356,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo RN-15 Sacapulas (Amatitlán - Comalapa) - Ref 357. Tomar precauciones o vías alternas.,2026-07-06 01:30:00,false
INC_0357,TRM_16_47_0357,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo RN-11 Panajachel (Villa Nueva - Santa Apolonia) - Ref 358. Tomar precauciones o vías alternas.,2026-07-06 23:30:00,true
INC_0358,TRM_17_48_0358,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo RN-7 Cobán-Quiché (Villa Canales - Tecpán Guatemala) - Ref 359. Tomar precauciones o vías alternas.,2026-07-06 23:30:00,true
INC_0359,TRM_18_49_0359,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo RN-7 Cobán-Quiché (Petapa - Patzún) - Ref 360. Tomar precauciones o vías alternas.,2026-07-06 08:30:00,false
INC_0360,TRM_19_50_0360,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo RN-15 Sacapulas (Guastatoya - Pochuta) - Ref 361. Tomar precauciones o vías alternas.,2026-07-06 21:30:00,false
INC_0361,TRM_20_51_0361,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo RN-15 Sacapulas (Morazán - Patzicía) - Ref 362. Tomar precauciones o vías alternas.,2026-07-06 21:30:00,true
INC_0362,TRM_21_52_0362,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo CA-1 Occidente (San Agustín Acasaguastlán - Santa Cruz Balanyá) - Ref 363. Tomar precauciones o vías alternas.,2026-07-06 15:30:00,true
INC_0363,TRM_22_53_0363,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo RN-15 Sacapulas (San Cristóbal Acasaguastlán - Acatenango) - Ref 364. Tomar precauciones o vías alternas.,2026-07-06 14:30:00,false
